,B_VALUE,C_VALUE,BETA1,BETA2,BETA3,BETA4,transactions,ETH,User_age,hours,days
1508,50.0,90.0,1.0,0.1,0.01,0.01,3374.0,7.83466418,4.686111111111112,3374.0,140.58333333333334
1509,50.0,90.0,1.0,0.1,0.01,0.1,3374.0,7.83466418,4.686111111111112,3374.0,140.58333333333334
1510,50.0,90.0,1.0,0.1,0.1,0.01,3374.0,7.83466418,4.686111111111112,3374.0,140.58333333333334
1511,50.0,90.0,1.0,0.1,0.1,0.1,3374.0,7.83466418,4.686111111111112,3374.0,140.58333333333334
1512,50.0,95.0,1.0,0.01,0.01,0.01,3400.0,7.895038,4.722222222222222,3400.0,141.66666666666666
1513,50.0,95.0,1.0,0.01,0.01,0.1,3400.0,7.895038,4.722222222222222,3400.0,141.66666666666666
1514,50.0,95.0,1.0,0.01,0.1,0.01,3400.0,7.895038,4.722222222222222,3400.0,141.66666666666666
1515,50.0,95.0,1.0,0.01,0.1,0.1,3400.0,7.895038,4.722222222222222,3400.0,141.66666666666666
1516,50.0,95.0,1.0,0.1,0.01,0.01,3400.0,7.895038,4.722222222222222,3400.0,141.66666666666666
1517,50.0,95.0,1.0,0.1,0.01,0.1,3400.0,7.895038,4.722222222222222,3400.0,141.66666666666666
1518,50.0,95.0,1.0,0.1,0.1,0.01,3400.0,7.895038,4.722222222222222,3400.0,141.66666666666666
1519,50.0,95.0,1.0,0.1,0.1,0.1,3400.0,7.895038,4.722222222222222,3400.0,141.66666666666666
1520,55.0,5.0,1.0,0.01,0.01,0.01,2730.0,6.3392511,3.7916666666666665,2730.0,113.75
1521,55.0,5.0,1.0,0.01,0.01,0.1,2730.0,6.3392511,3.7916666666666665,2730.0,113.75
1522,55.0,5.0,1.0,0.01,0.1,0.01,2730.0,6.3392511,3.7916666666666665,2730.0,113.75
1523,55.0,5.0,1.0,0.01,0.1,0.1,2730.0,6.3392511,3.7916666666666665,2730.0,113.75
1524,55.0,5.0,1.0,0.1,0.01,0.01,2730.0,6.3392511,3.7916666666666665,2730.0,113.75
1525,55.0,5.0,1.0,0.1,0.01,0.1,2730.0,6.3392511,3.7916666666666665,2730.0,113.75
1526,55.0,5.0,1.0,0.1,0.1,0.01,2730.0,6.3392511,3.7916666666666665,2730.0,113.75
1527,55.0,5.0,1.0,0.1,0.1,0.1,2730.0,6.3392511,3.7916666666666665,2730.0,113.75
1528,55.0,10.0,1.0,0.01,0.01,0.01,2844.0,6.60396708,3.95,2844.0,118.5
1529,55.0,10.0,1.0,0.01,0.01,0.1,2844.0,6.60396708,3.95,2844.0,118.5
1530,55.0,10.0,1.0,0.01,0.1,0.01,2844.0,6.60396708,3.95,2844.0,118.5
1531,55.0,10.0,1.0,0.01,0.1,0.1,2844.0,6.60396708,3.95,2844.0,118.5
1532,55.0,10.0,1.0,0.1,0.01,0.01,2844.0,6.60396708,3.95,2844.0,118.5
1533,55.0,10.0,1.0,0.1,0.01,0.1,2844.0,6.60396708,3.95,2844.0,118.5
1534,55.0,10.0,1.0,0.1,0.1,0.01,2844.0,6.60396708,3.95,2844.0,118.5
1535,55.0,10.0,1.0,0.1,0.1,0.1,2844.0,6.60396708,3.95,2844.0,118.5
1536,55.0,15.0,1.0,0.01,0.01,0.01,2921.0,6.78276647,4.0569444444444445,2921.0,121.70833333333333
1537,55.0,15.0,1.0,0.01,0.01,0.1,2921.0,6.78276647,4.0569444444444445,2921.0,121.70833333333333
1538,55.0,15.0,1.0,0.01,0.1,0.01,2921.0,6.78276647,4.0569444444444445,2921.0,121.70833333333333
1539,55.0,15.0,1.0,0.01,0.1,0.1,2921.0,6.78276647,4.0569444444444445,2921.0,121.70833333333333
1540,55.0,15.0,1.0,0.1,0.01,0.01,2921.0,6.78276647,4.0569444444444445,2921.0,121.70833333333333
1541,55.0,15.0,1.0,0.1,0.01,0.1,2921.0,6.78276647,4.0569444444444445,2921.0,121.70833333333333
1542,55.0,15.0,1.0,0.1,0.1,0.01,2921.0,6.78276647,4.0569444444444445,2921.0,121.70833333333333
1543,55.0,15.0,1.0,0.1,0.1,0.1,2921.0,6.78276647,4.0569444444444445,2921.0,121.70833333333333
1544,55.0,20.0,1.0,0.01,0.01,0.01,2980.0,6.9197686,4.138888888888889,2980.0,124.16666666666667
1545,55.0,20.0,1.0,0.01,0.01,0.1,2980.0,6.9197686,4.138888888888889,2980.0,124.16666666666667
1546,55.0,20.0,1.0,0.01,0.1,0.01,2980.0,6.9197686,4.138888888888889,2980.0,124.16666666666667
1547,55.0,20.0,1.0,0.01,0.1,0.1,2980.0,6.9197686,4.138888888888889,2980.0,124.16666666666667
1548,55.0,20.0,1.0,0.1,0.01,0.01,2980.0,6.9197686,4.138888888888889,2980.0,124.16666666666667
1549,55.0,20.0,1.0,0.1,0.01,0.1,2980.0,6.9197686,4.138888888888889,2980.0,124.16666666666667
1550,55.0,20.0,1.0,0.1,0.1,0.01,2980.0,6.9197686,4.138888888888889,2980.0,124.16666666666667
1551,55.0,20.0,1.0,0.1,0.1,0.1,2980.0,6.9197686,4.138888888888889,2980.0,124.16666666666667
1552,55.0,25.0,1.0,0.01,0.01,0.01,3032.0,7.04051624,4.211111111111111,3032.0,126.33333333333333
1553,55.0,25.0,1.0,0.01,0.01,0.1,3032.0,7.04051624,4.211111111111111,3032.0,126.33333333333333
1554,55.0,25.0,1.0,0.01,0.1,0.01,3032.0,7.04051624,4.211111111111111,3032.0,126.33333333333333
1555,55.0,25.0,1.0,0.01,0.1,0.1,3032.0,7.04051624,4.211111111111111,3032.0,126.33333333333333
1556,55.0,25.0,1.0,0.1,0.01,0.01,3032.0,7.04051624,4.211111111111111,3032.0,126.33333333333333
1557,55.0,25.0,1.0,0.1,0.01,0.1,3032.0,7.04051624,4.211111111111111,3032.0,126.33333333333333
1558,55.0,25.0,1.0,0.1,0.1,0.01,3032.0,7.04051624,4.211111111111111,3032.0,126.33333333333333
1559,55.0,25.0,1.0,0.1,0.1,0.1,3032.0,7.04051624,4.211111111111111,3032.0,126.33333333333333
1560,55.0,30.0,1.0,0.01,0.01,0.01,3079.0,7.14965353,4.276388888888889,3079.0,128.29166666666666
1561,55.0,30.0,1.0,0.01,0.01,0.1,3079.0,7.14965353,4.276388888888889,3079.0,128.29166666666666
1562,55.0,30.0,1.0,0.01,0.1,0.01,3079.0,7.14965353,4.276388888888889,3079.0,128.29166666666666
1563,55.0,30.0,1.0,0.01,0.1,0.1,3079.0,7.14965353,4.276388888888889,3079.0,128.29166666666666
1564,55.0,30.0,1.0,0.1,0.01,0.01,3079.0,7.14965353,4.276388888888889,3079.0,128.29166666666666
1565,55.0,30.0,1.0,0.1,0.01,0.1,3079.0,7.14965353,4.276388888888889,3079.0,128.29166666666666
1566,55.0,30.0,1.0,0.1,0.1,0.01,3079.0,7.14965353,4.276388888888889,3079.0,128.29166666666666
1567,55.0,30.0,1.0,0.1,0.1,0.1,3079.0,7.14965353,4.276388888888889,3079.0,128.29166666666666
1568,55.0,35.0,1.0,0.01,0.01,0.01,3122.0,7.24950254,4.336111111111111,3122.0,130.08333333333334
1569,55.0,35.0,1.0,0.01,0.01,0.1,3122.0,7.24950254,4.336111111111111,3122.0,130.08333333333334
1570,55.0,35.0,1.0,0.01,0.1,0.01,3122.0,7.24950254,4.336111111111111,3122.0,130.08333333333334
1571,55.0,35.0,1.0,0.01,0.1,0.1,3122.0,7.24950254,4.336111111111111,3122.0,130.08333333333334
1572,55.0,35.0,1.0,0.1,0.01,0.01,3122.0,7.24950254,4.336111111111111,3122.0,130.08333333333334
1573,55.0,35.0,1.0,0.1,0.01,0.1,3122.0,7.24950254,4.336111111111111,3122.0,130.08333333333334
1574,55.0,35.0,1.0,0.1,0.1,0.01,3122.0,7.24950254,4.336111111111111,3122.0,130.08333333333334
1575,55.0,35.0,1.0,0.1,0.1,0.1,3122.0,7.24950254,4.336111111111111,3122.0,130.08333333333334
1576,55.0,40.0,1.0,0.01,0.01,0.01,3163.0,7.34470741,4.393055555555555,3163.0,131.79166666666666
1577,55.0,40.0,1.0,0.01,0.01,0.1,3163.0,7.34470741,4.393055555555555,3163.0,131.79166666666666
1578,55.0,40.0,1.0,0.01,0.1,0.01,3163.0,7.34470741,4.393055555555555,3163.0,131.79166666666666
1579,55.0,40.0,1.0,0.01,0.1,0.1,3163.0,7.34470741,4.393055555555555,3163.0,131.79166666666666
1580,55.0,40.0,1.0,0.1,0.01,0.01,3163.0,7.34470741,4.393055555555555,3163.0,131.79166666666666
1581,55.0,40.0,1.0,0.1,0.01,0.1,3163.0,7.34470741,4.393055555555555,3163.0,131.79166666666666
1582,55.0,40.0,1.0,0.1,0.1,0.01,3163.0,7.34470741,4.393055555555555,3163.0,131.79166666666666
1583,55.0,40.0,1.0,0.1,0.1,0.1,3163.0,7.34470741,4.393055555555555,3163.0,131.79166666666666
1584,55.0,45.0,1.0,0.01,0.01,0.01,3200.0,7.430624,4.444444444444445,3200.0,133.33333333333334
1585,55.0,45.0,1.0,0.01,0.01,0.1,3200.0,7.430624,4.444444444444445,3200.0,133.33333333333334
1586,55.0,45.0,1.0,0.01,0.1,0.01,3200.0,7.430624,4.444444444444445,3200.0,133.33333333333334
1587,55.0,45.0,1.0,0.01,0.1,0.1,3200.0,7.430624,4.444444444444445,3200.0,133.33333333333334
1588,55.0,45.0,1.0,0.1,0.01,0.01,3200.0,7.430624,4.444444444444445,3200.0,133.33333333333334
1589,55.0,45.0,1.0,0.1,0.01,0.1,3200.0,7.430624,4.444444444444445,3200.0,133.33333333333334
1590,55.0,45.0,1.0,0.1,0.1,0.01,3200.0,7.430624,4.444444444444445,3200.0,133.33333333333334
1591,55.0,45.0,1.0,0.1,0.1,0.1,3200.0,7.430624,4.444444444444445,3200.0,133.33333333333334
1592,55.0,50.0,1.0,0.01,0.01,0.01,3236.0,7.51421852,4.4944444444444445,3236.0,134.83333333333334
1593,55.0,50.0,1.0,0.01,0.01,0.1,3236.0,7.51421852,4.4944444444444445,3236.0,134.83333333333334
1594,55.0,50.0,1.0,0.01,0.1,0.01,3236.0,7.51421852,4.4944444444444445,3236.0,134.83333333333334
1595,55.0,50.0,1.0,0.01,0.1,0.1,3236.0,7.51421852,4.4944444444444445,3236.0,134.83333333333334
1596,55.0,50.0,1.0,0.1,0.01,0.01,3236.0,7.51421852,4.4944444444444445,3236.0,134.83333333333334
1597,55.0,50.0,1.0,0.1,0.01,0.1,3236.0,7.51421852,4.4944444444444445,3236.0,134.83333333333334
1598,55.0,50.0,1.0,0.1,0.1,0.01,3236.0,7.51421852,4.4944444444444445,3236.0,134.83333333333334
1599,55.0,50.0,1.0,0.1,0.1,0.1,3236.0,7.51421852,4.4944444444444445,3236.0,134.83333333333334
1600,55.0,55.0,1.0,0.01,0.01,0.01,3270.0,7.5931689,4.541666666666667,3270.0,136.25
1601,55.0,55.0,1.0,0.01,0.01,0.1,3270.0,7.5931689,4.541666666666667,3270.0,136.25
1602,55.0,55.0,1.0,0.01,0.1,0.01,3270.0,7.5931689,4.541666666666667,3270.0,136.25
1603,55.0,55.0,1.0,0.01,0.1,0.1,3270.0,7.5931689,4.541666666666667,3270.0,136.25
1604,55.0,55.0,1.0,0.1,0.01,0.01,3270.0,7.5931689,4.541666666666667,3270.0,136.25
1605,55.0,55.0,1.0,0.1,0.01,0.1,3270.0,7.5931689,4.541666666666667,3270.0,136.25
1606,55.0,55.0,1.0,0.1,0.1,0.01,3270.0,7.5931689,4.541666666666667,3270.0,136.25
1607,55.0,55.0,1.0,0.1,0.1,0.1,3270.0,7.5931689,4.541666666666667,3270.0,136.25
1608,55.0,60.0,1.0,0.01,0.01,0.01,3303.0,7.66979721,4.5875,3303.0,137.625
1609,55.0,60.0,1.0,0.01,0.01,0.1,3303.0,7.66979721,4.5875,3303.0,137.625
1610,55.0,60.0,1.0,0.01,0.1,0.01,3303.0,7.66979721,4.5875,3303.0,137.625
1611,55.0,60.0,1.0,0.01,0.1,0.1,3303.0,7.66979721,4.5875,3303.0,137.625
1612,55.0,60.0,1.0,0.1,0.01,0.01,3303.0,7.66979721,4.5875,3303.0,137.625
1613,55.0,60.0,1.0,0.1,0.01,0.1,3303.0,7.66979721,4.5875,3303.0,137.625
1614,55.0,60.0,1.0,0.1,0.1,0.01,3303.0,7.66979721,4.5875,3303.0,137.625
1615,55.0,60.0,1.0,0.1,0.1,0.1,3303.0,7.66979721,4.5875,3303.0,137.625
1616,55.0,65.0,1.0,0.01,0.01,0.01,3334.0,7.74178138,4.6305555555555555,3334.0,138.91666666666666
1617,55.0,65.0,1.0,0.01,0.01,0.1,3334.0,7.74178138,4.6305555555555555,3334.0,138.91666666666666
1618,55.0,65.0,1.0,0.01,0.1,0.01,3334.0,7.74178138,4.6305555555555555,3334.0,138.91666666666666
1619,55.0,65.0,1.0,0.01,0.1,0.1,3334.0,7.74178138,4.6305555555555555,3334.0,138.91666666666666
1620,55.0,65.0,1.0,0.1,0.01,0.01,3334.0,7.74178138,4.6305555555555555,3334.0,138.91666666666666
1621,55.0,65.0,1.0,0.1,0.01,0.1,3334.0,7.74178138,4.6305555555555555,3334.0,138.91666666666666
1622,55.0,65.0,1.0,0.1,0.1,0.01,3334.0,7.74178138,4.6305555555555555,3334.0,138.91666666666666
1623,55.0,65.0,1.0,0.1,0.1,0.1,3334.0,7.74178138,4.6305555555555555,3334.0,138.91666666666666
1624,55.0,70.0,1.0,0.01,0.01,0.01,3364.0,7.81144348,4.672222222222222,3364.0,140.16666666666666
1625,55.0,70.0,1.0,0.01,0.01,0.1,3364.0,7.81144348,4.672222222222222,3364.0,140.16666666666666
1626,55.0,70.0,1.0,0.01,0.1,0.01,3364.0,7.81144348,4.672222222222222,3364.0,140.16666666666666
1627,55.0,70.0,1.0,0.01,0.1,0.1,3364.0,7.81144348,4.672222222222222,3364.0,140.16666666666666
1628,55.0,70.0,1.0,0.1,0.01,0.01,3364.0,7.81144348,4.672222222222222,3364.0,140.16666666666666
1629,55.0,70.0,1.0,0.1,0.01,0.1,3364.0,7.81144348,4.672222222222222,3364.0,140.16666666666666
1630,55.0,70.0,1.0,0.1,0.1,0.01,3364.0,7.81144348,4.672222222222222,3364.0,140.16666666666666
1631,55.0,70.0,1.0,0.1,0.1,0.1,3364.0,7.81144348,4.672222222222222,3364.0,140.16666666666666
1632,55.0,75.0,1.0,0.01,0.01,0.01,3393.0,7.87878351,4.7125,3393.0,141.375
1633,55.0,75.0,1.0,0.01,0.01,0.1,3393.0,7.87878351,4.7125,3393.0,141.375
1634,55.0,75.0,1.0,0.01,0.1,0.01,3393.0,7.87878351,4.7125,3393.0,141.375
1635,55.0,75.0,1.0,0.01,0.1,0.1,3393.0,7.87878351,4.7125,3393.0,141.375
1636,55.0,75.0,1.0,0.1,0.01,0.01,3393.0,7.87878351,4.7125,3393.0,141.375
1637,55.0,75.0,1.0,0.1,0.01,0.1,3393.0,7.87878351,4.7125,3393.0,141.375
1638,55.0,75.0,1.0,0.1,0.1,0.01,3393.0,7.87878351,4.7125,3393.0,141.375
1639,55.0,75.0,1.0,0.1,0.1,0.1,3393.0,7.87878351,4.7125,3393.0,141.375
1640,55.0,80.0,1.0,0.01,0.01,0.01,3421.0,7.94380147,4.751388888888888,3421.0,142.54166666666666
1641,55.0,80.0,1.0,0.01,0.01,0.1,3421.0,7.94380147,4.751388888888888,3421.0,142.54166666666666
1642,55.0,80.0,1.0,0.01,0.1,0.01,3421.0,7.94380147,4.751388888888888,3421.0,142.54166666666666
1643,55.0,80.0,1.0,0.01,0.1,0.1,3421.0,7.94380147,4.751388888888888,3421.0,142.54166666666666
1644,55.0,80.0,1.0,0.1,0.01,0.01,3421.0,7.94380147,4.751388888888888,3421.0,142.54166666666666
1645,55.0,80.0,1.0,0.1,0.01,0.1,3421.0,7.94380147,4.751388888888888,3421.0,142.54166666666666
1646,55.0,80.0,1.0,0.1,0.1,0.01,3421.0,7.94380147,4.751388888888888,3421.0,142.54166666666666
1647,55.0,80.0,1.0,0.1,0.1,0.1,3421.0,7.94380147,4.751388888888888,3421.0,142.54166666666666
1648,55.0,85.0,1.0,0.01,0.01,0.01,3448.0,8.00649736,4.788888888888889,3448.0,143.66666666666666
1649,55.0,85.0,1.0,0.01,0.01,0.1,3448.0,8.00649736,4.788888888888889,3448.0,143.66666666666666
1650,55.0,85.0,1.0,0.01,0.1,0.01,3448.0,8.00649736,4.788888888888889,3448.0,143.66666666666666
1651,55.0,85.0,1.0,0.01,0.1,0.1,3448.0,8.00649736,4.788888888888889,3448.0,143.66666666666666
1652,55.0,85.0,1.0,0.1,0.01,0.01,3448.0,8.00649736,4.788888888888889,3448.0,143.66666666666666
1653,55.0,85.0,1.0,0.1,0.01,0.1,3448.0,8.00649736,4.788888888888889,3448.0,143.66666666666666
1654,55.0,85.0,1.0,0.1,0.1,0.01,3448.0,8.00649736,4.788888888888889,3448.0,143.66666666666666
1655,55.0,85.0,1.0,0.1,0.1,0.1,3448.0,8.00649736,4.788888888888889,3448.0,143.66666666666666
1656,55.0,90.0,1.0,0.01,0.01,0.01,3474.0,8.06687118,4.825,3474.0,144.75
1657,55.0,90.0,1.0,0.01,0.01,0.1,3474.0,8.06687118,4.825,3474.0,144.75
1658,55.0,90.0,1.0,0.01,0.1,0.01,3474.0,8.06687118,4.825,3474.0,144.75
1659,55.0,90.0,1.0,0.01,0.1,0.1,3474.0,8.06687118,4.825,3474.0,144.75
1660,55.0,90.0,1.0,0.1,0.01,0.01,3474.0,8.06687118,4.825,3474.0,144.75
1661,55.0,90.0,1.0,0.1,0.01,0.1,3474.0,8.06687118,4.825,3474.0,144.75
1662,55.0,90.0,1.0,0.1,0.1,0.01,3474.0,8.06687118,4.825,3474.0,144.75
1663,55.0,90.0,1.0,0.1,0.1,0.1,3474.0,8.06687118,4.825,3474.0,144.75
1664,55.0,95.0,1.0,0.01,0.01,0.01,3500.0,8.127245,4.861111111111112,3500.0,145.83333333333334
1665,55.0,95.0,1.0,0.01,0.01,0.1,3500.0,8.127245,4.861111111111112,3500.0,145.83333333333334
1666,55.0,95.0,1.0,0.01,0.1,0.01,3500.0,8.127245,4.861111111111112,3500.0,145.83333333333334
1667,55.0,95.0,1.0,0.01,0.1,0.1,3500.0,8.127245,4.861111111111112,3500.0,145.83333333333334
1668,55.0,95.0,1.0,0.1,0.01,0.01,3500.0,8.127245,4.861111111111112,3500.0,145.83333333333334
1669,55.0,95.0,1.0,0.1,0.01,0.1,3500.0,8.127245,4.861111111111112,3500.0,145.83333333333334
1670,55.0,95.0,1.0,0.1,0.1,0.01,3500.0,8.127245,4.861111111111112,3500.0,145.83333333333334
1671,55.0,95.0,1.0,0.1,0.1,0.1,3500.0,8.127245,4.861111111111112,3500.0,145.83333333333334
1672,60.0,5.0,1.0,0.01,0.01,0.01,2855.0,6.62950985,3.9652777777777777,2855.0,118.95833333333333
1673,60.0,5.0,1.0,0.01,0.01,0.1,2855.0,6.62950985,3.9652777777777777,2855.0,118.95833333333333
1674,60.0,5.0,1.0,0.01,0.1,0.01,2855.0,6.62950985,3.9652777777777777,2855.0,118.95833333333333
1675,60.0,5.0,1.0,0.01,0.1,0.1,2855.0,6.62950985,3.9652777777777777,2855.0,118.95833333333333
1676,60.0,5.0,1.0,0.1,0.01,0.01,2855.0,6.62950985,3.9652777777777777,2855.0,118.95833333333333
1677,60.0,5.0,1.0,0.1,0.01,0.1,2855.0,6.62950985,3.9652777777777777,2855.0,118.95833333333333
1678,60.0,5.0,1.0,0.1,0.1,0.01,2855.0,6.62950985,3.9652777777777777,2855.0,118.95833333333333
1679,60.0,5.0,1.0,0.1,0.1,0.1,2855.0,6.62950985,3.9652777777777777,2855.0,118.95833333333333
1680,60.0,10.0,1.0,0.01,0.01,0.01,2951.0,6.85242857,4.0986111111111105,2951.0,122.95833333333333
1681,60.0,10.0,1.0,0.01,0.01,0.1,2951.0,6.85242857,4.0986111111111105,2951.0,122.95833333333333
1682,60.0,10.0,1.0,0.01,0.1,0.01,2951.0,6.85242857,4.0986111111111105,2951.0,122.95833333333333
1683,60.0,10.0,1.0,0.01,0.1,0.1,2951.0,6.85242857,4.0986111111111105,2951.0,122.95833333333333
1684,60.0,10.0,1.0,0.1,0.01,0.01,2951.0,6.85242857,4.0986111111111105,2951.0,122.95833333333333
1685,60.0,10.0,1.0,0.1,0.01,0.1,2951.0,6.85242857,4.0986111111111105,2951.0,122.95833333333333
1686,60.0,10.0,1.0,0.1,0.1,0.01,2951.0,6.85242857,4.0986111111111105,2951.0,122.95833333333333
1687,60.0,10.0,1.0,0.1,0.1,0.1,2951.0,6.85242857,4.0986111111111105,2951.0,122.95833333333333
1688,60.0,15.0,1.0,0.01,0.01,0.01,3021.0,7.01497347,4.195833333333334,3021.0,125.875
1689,60.0,15.0,1.0,0.01,0.01,0.1,3021.0,7.01497347,4.195833333333334,3021.0,125.875
1690,60.0,15.0,1.0,0.01,0.1,0.01,3021.0,7.01497347,4.195833333333334,3021.0,125.875
1691,60.0,15.0,1.0,0.01,0.1,0.1,3021.0,7.01497347,4.195833333333334,3021.0,125.875
1692,60.0,15.0,1.0,0.1,0.01,0.01,3021.0,7.01497347,4.195833333333334,3021.0,125.875
1693,60.0,15.0,1.0,0.1,0.01,0.1,3021.0,7.01497347,4.195833333333334,3021.0,125.875
1694,60.0,15.0,1.0,0.1,0.1,0.01,3021.0,7.01497347,4.195833333333334,3021.0,125.875
1695,60.0,15.0,1.0,0.1,0.1,0.1,3021.0,7.01497347,4.195833333333334,3021.0,125.875
1696,60.0,20.0,1.0,0.01,0.01,0.01,3080.0,7.1519756,4.277777777777778,3080.0,128.33333333333334
1697,60.0,20.0,1.0,0.01,0.01,0.1,3080.0,7.1519756,4.277777777777778,3080.0,128.33333333333334
1698,60.0,20.0,1.0,0.01,0.1,0.01,3080.0,7.1519756,4.277777777777778,3080.0,128.33333333333334
1699,60.0,20.0,1.0,0.01,0.1,0.1,3080.0,7.1519756,4.277777777777778,3080.0,128.33333333333334
1700,60.0,20.0,1.0,0.1,0.01,0.01,3080.0,7.1519756,4.277777777777778,3080.0,128.33333333333334
1701,60.0,20.0,1.0,0.1,0.01,0.1,3080.0,7.1519756,4.277777777777778,3080.0,128.33333333333334
1702,60.0,20.0,1.0,0.1,0.1,0.01,3080.0,7.1519756,4.277777777777778,3080.0,128.33333333333334
1703,60.0,20.0,1.0,0.1,0.1,0.1,3080.0,7.1519756,4.277777777777778,3080.0,128.33333333333334
1704,60.0,25.0,1.0,0.01,0.01,0.01,3132.0,7.27272324,4.35,3132.0,130.5
1705,60.0,25.0,1.0,0.01,0.01,0.1,3132.0,7.27272324,4.35,3132.0,130.5
1706,60.0,25.0,1.0,0.01,0.1,0.01,3132.0,7.27272324,4.35,3132.0,130.5
1707,60.0,25.0,1.0,0.01,0.1,0.1,3132.0,7.27272324,4.35,3132.0,130.5
1708,60.0,25.0,1.0,0.1,0.01,0.01,3132.0,7.27272324,4.35,3132.0,130.5
1709,60.0,25.0,1.0,0.1,0.01,0.1,3132.0,7.27272324,4.35,3132.0,130.5
1710,60.0,25.0,1.0,0.1,0.1,0.01,3132.0,7.27272324,4.35,3132.0,130.5
1711,60.0,25.0,1.0,0.1,0.1,0.1,3132.0,7.27272324,4.35,3132.0,130.5
1712,60.0,30.0,1.0,0.01,0.01,0.01,3179.0,7.38186053,4.415277777777778,3179.0,132.45833333333334
1713,60.0,30.0,1.0,0.01,0.01,0.1,3179.0,7.38186053,4.415277777777778,3179.0,132.45833333333334
1714,60.0,30.0,1.0,0.01,0.1,0.01,3179.0,7.38186053,4.415277777777778,3179.0,132.45833333333334
1715,60.0,30.0,1.0,0.01,0.1,0.1,3179.0,7.38186053,4.415277777777778,3179.0,132.45833333333334
1716,60.0,30.0,1.0,0.1,0.01,0.01,3179.0,7.38186053,4.415277777777778,3179.0,132.45833333333334
1717,60.0,30.0,1.0,0.1,0.01,0.1,3179.0,7.38186053,4.415277777777778,3179.0,132.45833333333334
1718,60.0,30.0,1.0,0.1,0.1,0.01,3179.0,7.38186053,4.415277777777778,3179.0,132.45833333333334
1719,60.0,30.0,1.0,0.1,0.1,0.1,3179.0,7.38186053,4.415277777777778,3179.0,132.45833333333334
1720,60.0,35.0,1.0,0.01,0.01,0.01,3222.0,7.48170954,4.475,3222.0,134.25
1721,60.0,35.0,1.0,0.01,0.01,0.1,3222.0,7.48170954,4.475,3222.0,134.25
1722,60.0,35.0,1.0,0.01,0.1,0.01,3222.0,7.48170954,4.475,3222.0,134.25
1723,60.0,35.0,1.0,0.01,0.1,0.1,3222.0,7.48170954,4.475,3222.0,134.25
1724,60.0,35.0,1.0,0.1,0.01,0.01,3222.0,7.48170954,4.475,3222.0,134.25
1725,60.0,35.0,1.0,0.1,0.01,0.1,3222.0,7.48170954,4.475,3222.0,134.25
1726,60.0,35.0,1.0,0.1,0.1,0.01,3222.0,7.48170954,4.475,3222.0,134.25
1727,60.0,35.0,1.0,0.1,0.1,0.1,3222.0,7.48170954,4.475,3222.0,134.25
1728,60.0,40.0,1.0,0.01,0.01,0.01,3263.0,7.57691441,4.531944444444445,3263.0,135.95833333333334
1729,60.0,40.0,1.0,0.01,0.01,0.1,3263.0,7.57691441,4.531944444444445,3263.0,135.95833333333334
1730,60.0,40.0,1.0,0.01,0.1,0.01,3263.0,7.57691441,4.531944444444445,3263.0,135.95833333333334
1731,60.0,40.0,1.0,0.01,0.1,0.1,3263.0,7.57691441,4.531944444444445,3263.0,135.95833333333334
1732,60.0,40.0,1.0,0.1,0.01,0.01,3263.0,7.57691441,4.531944444444445,3263.0,135.95833333333334
1733,60.0,40.0,1.0,0.1,0.01,0.1,3263.0,7.57691441,4.531944444444445,3263.0,135.95833333333334
1734,60.0,40.0,1.0,0.1,0.1,0.01,3263.0,7.57691441,4.531944444444445,3263.0,135.95833333333334
1735,60.0,40.0,1.0,0.1,0.1,0.1,3263.0,7.57691441,4.531944444444445,3263.0,135.95833333333334
1736,60.0,45.0,1.0,0.01,0.01,0.01,3300.0,7.662831,4.583333333333333,3300.0,137.5
1737,60.0,45.0,1.0,0.01,0.01,0.1,3300.0,7.662831,4.583333333333333,3300.0,137.5
1738,60.0,45.0,1.0,0.01,0.1,0.01,3300.0,7.662831,4.583333333333333,3300.0,137.5
1739,60.0,45.0,1.0,0.01,0.1,0.1,3300.0,7.662831,4.583333333333333,3300.0,137.5
1740,60.0,45.0,1.0,0.1,0.01,0.01,3300.0,7.662831,4.583333333333333,3300.0,137.5
1741,60.0,45.0,1.0,0.1,0.01,0.1,3300.0,7.662831,4.583333333333333,3300.0,137.5
1742,60.0,45.0,1.0,0.1,0.1,0.01,3300.0,7.662831,4.583333333333333,3300.0,137.5
1743,60.0,45.0,1.0,0.1,0.1,0.1,3300.0,7.662831,4.583333333333333,3300.0,137.5
1744,60.0,50.0,1.0,0.01,0.01,0.01,3336.0,7.74642552,4.633333333333334,3336.0,139.0
1745,60.0,50.0,1.0,0.01,0.01,0.1,3336.0,7.74642552,4.633333333333334,3336.0,139.0
1746,60.0,50.0,1.0,0.01,0.1,0.01,3336.0,7.74642552,4.633333333333334,3336.0,139.0
1747,60.0,50.0,1.0,0.01,0.1,0.1,3336.0,7.74642552,4.633333333333334,3336.0,139.0
1748,60.0,50.0,1.0,0.1,0.01,0.01,3336.0,7.74642552,4.633333333333334,3336.0,139.0
1749,60.0,50.0,1.0,0.1,0.01,0.1,3336.0,7.74642552,4.633333333333334,3336.0,139.0
1750,60.0,50.0,1.0,0.1,0.1,0.01,3336.0,7.74642552,4.633333333333334,3336.0,139.0
1751,60.0,50.0,1.0,0.1,0.1,0.1,3336.0,7.74642552,4.633333333333334,3336.0,139.0
1752,60.0,55.0,1.0,0.01,0.01,0.01,3370.0,7.8253759,4.680555555555555,3370.0,140.41666666666666
