,B_VALUE,C_VALUE,BETA1,BETA2,BETA3,BETA4,transactions,ETH,hours,days
20912,900.0,200.0,1.0,0.05,12.0,0.1,197.0,0.45744779,17000.0,708.3333333333334
20913,900.0,200.0,1.0,0.05,13.0,0.01,233.0,0.54104231,19671.0,819.625
20914,900.0,200.0,1.0,0.05,13.0,0.05,222.0,0.51549954,17769.0,740.375
20915,900.0,200.0,1.0,0.05,13.0,0.1,202.0,0.46905814,17831.0,742.9583333333334
20916,900.0,200.0,1.0,0.05,14.0,0.01,235.0,0.54568645,19282.0,803.4166666666666
20917,900.0,200.0,1.0,0.05,14.0,0.05,222.0,0.51549954,19290.0,803.75
20918,900.0,200.0,1.0,0.05,14.0,0.1,226.0,0.52478782,17876.0,744.8333333333334
20919,900.0,200.0,1.0,0.05,15.0,0.01,229.0,0.53175403,19484.0,811.8333333333334
20920,900.0,200.0,1.0,0.05,15.0,0.05,231.0,0.53639817,19081.0,795.0416666666666
20921,900.0,200.0,1.0,0.05,15.0,0.1,238.0,0.55265266,18793.0,783.0416666666666
20922,900.0,200.0,1.0,0.05,16.0,0.01,238.0,0.55265266,19388.0,807.8333333333334
20923,900.0,200.0,1.0,0.05,16.0,0.05,238.0,0.55265266,19608.0,817.0
20924,900.0,200.0,1.0,0.05,16.0,0.1,234.0,0.54336438,19601.0,816.7083333333334
20925,900.0,200.0,1.0,0.05,17.0,0.01,242.0,0.56194094,19620.0,817.5
20926,900.0,200.0,1.0,0.05,17.0,0.05,230.0,0.5340761,19455.0,810.625
20927,900.0,200.0,1.0,0.05,17.0,0.1,238.0,0.55265266,19828.0,826.1666666666666
20928,900.0,200.0,1.0,0.1,10.0,0.01,112.0,0.26007184,10040.0,418.3333333333333
20929,900.0,200.0,1.0,0.1,10.0,0.05,110.0,0.2554277,9467.0,394.4583333333333
20930,900.0,200.0,1.0,0.1,10.0,0.1,98.0,0.22756286,8985.0,374.375
20931,900.0,200.0,1.0,0.1,11.0,0.01,113.0,0.26239391,10101.0,420.875
20932,900.0,200.0,1.0,0.1,11.0,0.05,115.0,0.26703805,9039.0,376.625
20933,900.0,200.0,1.0,0.1,11.0,0.1,104.0,0.24149528,8902.0,370.9166666666667
20934,900.0,200.0,1.0,0.1,12.0,0.01,113.0,0.26239391,9655.0,402.2916666666667
20935,900.0,200.0,1.0,0.1,12.0,0.05,110.0,0.2554277,9154.0,381.4166666666667
20936,900.0,200.0,1.0,0.1,12.0,0.1,110.0,0.2554277,8695.0,362.2916666666667
20937,900.0,200.0,1.0,0.1,13.0,0.01,115.0,0.26703805,10176.0,424.0
20938,900.0,200.0,1.0,0.1,13.0,0.05,117.0,0.27168219,9793.0,408.0416666666667
20939,900.0,200.0,1.0,0.1,13.0,0.1,108.0,0.25078356,9341.0,389.2083333333333
20940,900.0,200.0,1.0,0.1,14.0,0.01,117.0,0.27168219,9304.0,387.6666666666667
20941,900.0,200.0,1.0,0.1,14.0,0.05,110.0,0.2554277,9805.0,408.5416666666667
20942,900.0,200.0,1.0,0.1,14.0,0.1,116.0,0.26936012,8880.0,370.0
20943,900.0,200.0,1.0,0.1,15.0,0.01,114.0,0.26471598,9265.0,386.0416666666667
20944,900.0,200.0,1.0,0.1,15.0,0.05,118.0,0.27400426,10121.0,421.7083333333333
20945,900.0,200.0,1.0,0.1,15.0,0.1,116.0,0.26936012,9618.0,400.75
20946,900.0,200.0,1.0,0.1,16.0,0.01,119.0,0.27632633,9143.0,380.9583333333333
20947,900.0,200.0,1.0,0.1,16.0,0.05,118.0,0.27400426,10428.0,434.5
20948,900.0,200.0,1.0,0.1,16.0,0.1,122.0,0.28329254,9646.0,401.9166666666667
20949,900.0,200.0,1.0,0.1,17.0,0.01,119.0,0.27632633,9443.0,393.4583333333333
20950,900.0,200.0,1.0,0.1,17.0,0.05,115.0,0.26703805,10188.0,424.5
20951,900.0,200.0,1.0,0.1,17.0,0.1,118.0,0.27400426,9449.0,393.7083333333333
20952,900.0,250.0,1.0,0.01,10.0,0.01,1031.0,2.39405417,86999.0,3624.9583333333335
20953,900.0,250.0,1.0,0.01,10.0,0.05,671.0,1.55810897,59252.0,2468.8333333333335
20954,900.0,250.0,1.0,0.01,10.0,0.1,473.0,1.09833911,39618.0,1650.75
20955,900.0,250.0,1.0,0.01,11.0,0.01,1066.0,2.47532662,87509.0,3646.2083333333335
20956,900.0,250.0,1.0,0.01,11.0,0.05,736.0,1.70904352,62442.0,2601.75
20957,900.0,250.0,1.0,0.01,11.0,0.1,540.0,1.2539178,43668.0,1819.5
20958,900.0,250.0,1.0,0.01,12.0,0.01,1091.0,2.53337837,90001.0,3750.0416666666665
20959,900.0,250.0,1.0,0.01,12.0,0.05,811.0,1.88319877,67651.0,2818.7916666666665
20960,900.0,250.0,1.0,0.01,12.0,0.1,608.0,1.41181856,51229.0,2134.5416666666665
20961,900.0,250.0,1.0,0.01,13.0,0.01,1101.0,2.55659907,93936.0,3914.0
20962,900.0,250.0,1.0,0.01,13.0,0.05,899.0,2.08754093,73131.0,3047.125
20963,900.0,250.0,1.0,0.01,13.0,0.1,714.0,1.65795798,60869.0,2536.2083333333335
20964,900.0,250.0,1.0,0.01,14.0,0.01,1147.0,2.66341429,93666.0,3902.75
20965,900.0,250.0,1.0,0.01,14.0,0.05,987.0,2.29188309,82795.0,3449.7916666666665
20966,900.0,250.0,1.0,0.01,14.0,0.1,856.0,1.98769192,71025.0,2959.375
20967,900.0,250.0,1.0,0.01,15.0,0.01,1156.0,2.68431292,97288.0,4053.6666666666665
20968,900.0,250.0,1.0,0.01,15.0,0.05,1132.0,2.62858324,91919.0,3829.9583333333335
20969,900.0,250.0,1.0,0.01,15.0,0.1,1039.0,2.41263073,86397.0,3599.875
20970,900.0,250.0,1.0,0.01,16.0,0.01,1179.0,2.73772053,97906.0,4079.4166666666665
20971,900.0,250.0,1.0,0.01,16.0,0.05,1180.0,2.7400426,96551.0,4022.9583333333335
20972,900.0,250.0,1.0,0.01,16.0,0.1,1162.0,2.69824534,97443.0,4060.125
20973,900.0,250.0,1.0,0.01,17.0,0.01,1191.0,2.76558537,97965.0,4081.875
20974,900.0,250.0,1.0,0.01,17.0,0.05,1184.0,2.74933088,99029.0,4126.208333333333
20975,900.0,250.0,1.0,0.01,17.0,0.1,1184.0,2.74933088,99591.0,4149.625
20976,900.0,250.0,1.0,0.05,10.0,0.01,225.0,0.52246575,20175.0,840.625
20977,900.0,250.0,1.0,0.05,10.0,0.05,207.0,0.48066849,16958.0,706.5833333333334
20978,900.0,250.0,1.0,0.05,10.0,0.1,178.0,0.41332846,16455.0,685.625
20979,900.0,250.0,1.0,0.05,11.0,0.01,237.0,0.55033059,18688.0,778.6666666666666
20980,900.0,250.0,1.0,0.05,11.0,0.05,207.0,0.48066849,17282.0,720.0833333333334
20981,900.0,250.0,1.0,0.05,11.0,0.1,188.0,0.43654916,16517.0,688.2083333333334
20982,900.0,250.0,1.0,0.05,12.0,0.01,232.0,0.53872024,19752.0,823.0
20983,900.0,250.0,1.0,0.05,12.0,0.05,215.0,0.49924505,18303.0,762.625
20984,900.0,250.0,1.0,0.05,12.0,0.1,199.0,0.46209193,16966.0,706.9166666666666
20985,900.0,250.0,1.0,0.05,13.0,0.01,235.0,0.54568645,19853.0,827.2083333333334
20986,900.0,250.0,1.0,0.05,13.0,0.05,232.0,0.53872024,18450.0,768.75
20987,900.0,250.0,1.0,0.05,13.0,0.1,216.0,0.50156712,17541.0,730.875
20988,900.0,250.0,1.0,0.05,14.0,0.01,236.0,0.54800852,18738.0,780.75
20989,900.0,250.0,1.0,0.05,14.0,0.05,236.0,0.54800852,18145.0,756.0416666666666
20990,900.0,250.0,1.0,0.05,14.0,0.1,219.0,0.50853333,18610.0,775.4166666666666
20991,900.0,250.0,1.0,0.05,15.0,0.01,237.0,0.55033059,19738.0,822.4166666666666
20992,900.0,250.0,1.0,0.05,15.0,0.05,235.0,0.54568645,19318.0,804.9166666666666
20993,900.0,250.0,1.0,0.05,15.0,0.1,233.0,0.54104231,19841.0,826.7083333333334
20994,900.0,250.0,1.0,0.05,16.0,0.01,236.0,0.54800852,20066.0,836.0833333333334
20995,900.0,250.0,1.0,0.05,16.0,0.05,233.0,0.54104231,19521.0,813.375
20996,900.0,250.0,1.0,0.05,16.0,0.1,227.0,0.52710989,20407.0,850.2916666666666
20997,900.0,250.0,1.0,0.05,17.0,0.01,241.0,0.55961887,19520.0,813.3333333333334
20998,900.0,250.0,1.0,0.05,17.0,0.05,236.0,0.54800852,19839.0,826.625
20999,900.0,250.0,1.0,0.05,17.0,0.1,236.0,0.54800852,20251.0,843.7916666666666
21000,900.0,250.0,1.0,0.1,10.0,0.01,110.0,0.2554277,10784.0,449.3333333333333
21001,900.0,250.0,1.0,0.1,10.0,0.05,113.0,0.26239391,9900.0,412.5
21002,900.0,250.0,1.0,0.1,10.0,0.1,103.0,0.23917321,8985.0,374.375
21003,900.0,250.0,1.0,0.1,11.0,0.01,123.0,0.28561461,9421.0,392.5416666666667
21004,900.0,250.0,1.0,0.1,11.0,0.05,109.0,0.25310563,9227.0,384.4583333333333
21005,900.0,250.0,1.0,0.1,11.0,0.1,106.0,0.24613942,9241.0,385.0416666666667
21006,900.0,250.0,1.0,0.1,12.0,0.01,119.0,0.27632633,9815.0,408.9583333333333
21007,900.0,250.0,1.0,0.1,12.0,0.05,112.0,0.26007184,9522.0,396.75
21008,900.0,250.0,1.0,0.1,12.0,0.1,108.0,0.25078356,9087.0,378.625
21009,900.0,250.0,1.0,0.1,13.0,0.01,123.0,0.28561461,9600.0,400.0
21010,900.0,250.0,1.0,0.1,13.0,0.05,114.0,0.26471598,9525.0,396.875
21011,900.0,250.0,1.0,0.1,13.0,0.1,111.0,0.25774977,9511.0,396.2916666666667
21012,900.0,250.0,1.0,0.1,14.0,0.01,119.0,0.27632633,9095.0,378.9583333333333
21013,900.0,250.0,1.0,0.1,14.0,0.05,113.0,0.26239391,9652.0,402.1666666666667
21014,900.0,250.0,1.0,0.1,14.0,0.1,109.0,0.25310563,9789.0,407.875
21015,900.0,250.0,1.0,0.1,15.0,0.01,124.0,0.28793668,9354.0,389.75
21016,900.0,250.0,1.0,0.1,15.0,0.05,118.0,0.27400426,9697.0,404.0416666666667
21017,900.0,250.0,1.0,0.1,15.0,0.1,118.0,0.27400426,9816.0,409.0
21018,900.0,250.0,1.0,0.1,16.0,0.01,117.0,0.27168219,9856.0,410.6666666666667
21019,900.0,250.0,1.0,0.1,16.0,0.05,118.0,0.27400426,9411.0,392.125
21020,900.0,250.0,1.0,0.1,16.0,0.1,118.0,0.27400426,9937.0,414.0416666666667
21021,900.0,250.0,1.0,0.1,17.0,0.01,125.0,0.29025875,9242.0,385.0833333333333
21022,900.0,250.0,1.0,0.1,17.0,0.05,126.0,0.29258082,9272.0,386.3333333333333
21023,900.0,250.0,1.0,0.1,17.0,0.1,117.0,0.27168219,10085.0,420.2083333333333
21024,900.0,300.0,1.0,0.01,10.0,0.01,1028.0,2.38708796,86566.0,3606.9166666666665
21025,900.0,300.0,1.0,0.01,10.0,0.05,680.0,1.5790076,56710.0,2362.9166666666665
21026,900.0,300.0,1.0,0.01,10.0,0.1,478.0,1.10994946,40056.0,1669.0
21027,900.0,300.0,1.0,0.01,11.0,0.01,1051.0,2.44049557,90392.0,3766.3333333333335
21028,900.0,300.0,1.0,0.01,11.0,0.05,733.0,1.70207731,63287.0,2636.9583333333335
21029,900.0,300.0,1.0,0.01,11.0,0.1,541.0,1.25623987,43536.0,1814.0
21030,900.0,300.0,1.0,0.01,12.0,0.01,1076.0,2.49854732,92430.0,3851.25
21031,900.0,300.0,1.0,0.01,12.0,0.05,809.0,1.87855463,67476.0,2811.5
21032,900.0,300.0,1.0,0.01,12.0,0.1,608.0,1.41181856,53399.0,2224.9583333333335
21033,900.0,300.0,1.0,0.01,13.0,0.01,1119.0,2.59839633,94574.0,3940.5833333333335
21034,900.0,300.0,1.0,0.01,13.0,0.05,891.0,2.06896437,73833.0,3076.375
21035,900.0,300.0,1.0,0.01,13.0,0.1,717.0,1.66492419,61828.0,2576.1666666666665
21036,900.0,300.0,1.0,0.01,14.0,0.01,1142.0,2.65180394,97429.0,4059.5416666666665
21037,900.0,300.0,1.0,0.01,14.0,0.05,1011.0,2.34761277,82422.0,3434.25
21038,900.0,300.0,1.0,0.01,14.0,0.1,862.0,2.00162434,73171.0,3048.7916666666665
21039,900.0,300.0,1.0,0.01,15.0,0.01,1174.0,2.72611018,99499.0,4145.791666666667
21040,900.0,300.0,1.0,0.01,15.0,0.05,1109.0,2.57517563,92307.0,3846.125
21041,900.0,300.0,1.0,0.01,15.0,0.1,1043.0,2.42191901,88086.0,3670.25
21042,900.0,300.0,1.0,0.01,16.0,0.01,1195.0,2.77487365,98852.0,4118.833333333333
21043,900.0,300.0,1.0,0.01,16.0,0.05,1164.0,2.70288948,99813.0,4158.875
21044,900.0,300.0,1.0,0.01,16.0,0.1,1157.0,2.68663499,95878.0,3994.9166666666665
21045,900.0,300.0,1.0,0.01,17.0,0.01,1193.0,2.77022951,99962.0,4165.083333333333
21046,900.0,300.0,1.0,0.01,17.0,0.05,1182.0,2.74468674,98499.0,4104.125
21047,900.0,300.0,1.0,0.01,17.0,0.1,1187.0,2.75629709,101235.0,4218.125
21048,900.0,300.0,1.0,0.05,10.0,0.01,227.0,0.52710989,18889.0,787.0416666666666
21049,900.0,300.0,1.0,0.05,10.0,0.05,201.0,0.46673607,17746.0,739.4166666666666
21050,900.0,300.0,1.0,0.05,10.0,0.1,184.0,0.42726088,15717.0,654.875
21051,900.0,300.0,1.0,0.05,11.0,0.01,224.0,0.52014368,20390.0,849.5833333333334
21052,900.0,300.0,1.0,0.05,11.0,0.05,213.0,0.49460091,17582.0,732.5833333333334
21053,900.0,300.0,1.0,0.05,11.0,0.1,196.0,0.45512572,15442.0,643.4166666666666
21054,900.0,300.0,1.0,0.05,12.0,0.01,239.0,0.55497473,19860.0,827.5
21055,900.0,300.0,1.0,0.05,12.0,0.05,221.0,0.51317747,18152.0,756.3333333333334
21056,900.0,300.0,1.0,0.05,12.0,0.1,204.0,0.47370228,16247.0,676.9583333333334
21057,900.0,300.0,1.0,0.05,13.0,0.01,231.0,0.53639817,20246.0,843.5833333333334
21058,900.0,300.0,1.0,0.05,13.0,0.05,225.0,0.52246575,18564.0,773.5
21059,900.0,300.0,1.0,0.05,13.0,0.1,214.0,0.49692298,16641.0,693.375
21060,900.0,300.0,1.0,0.05,14.0,0.01,233.0,0.54104231,20121.0,838.375
21061,900.0,300.0,1.0,0.05,14.0,0.05,225.0,0.52246575,19310.0,804.5833333333334
21062,900.0,300.0,1.0,0.05,14.0,0.1,220.0,0.5108554,18464.0,769.3333333333334
21063,900.0,300.0,1.0,0.05,15.0,0.01,240.0,0.5572968,19091.0,795.4583333333334
21064,900.0,300.0,1.0,0.05,15.0,0.05,242.0,0.56194094,19575.0,815.625
21065,900.0,300.0,1.0,0.05,15.0,0.1,234.0,0.54336438,19821.0,825.875
21066,900.0,300.0,1.0,0.05,16.0,0.01,235.0,0.54568645,20213.0,842.2083333333334
21067,900.0,300.0,1.0,0.05,16.0,0.05,242.0,0.56194094,19665.0,819.375
21068,900.0,300.0,1.0,0.05,16.0,0.1,237.0,0.55033059,19941.0,830.875
21069,900.0,300.0,1.0,0.05,17.0,0.01,234.0,0.54336438,20569.0,857.0416666666666
21070,900.0,300.0,1.0,0.05,17.0,0.05,236.0,0.54800852,20507.0,854.4583333333334
21071,900.0,300.0,1.0,0.05,17.0,0.1,239.0,0.55497473,19498.0,812.4166666666666
21072,900.0,300.0,1.0,0.1,10.0,0.01,116.0,0.26936012,9699.0,404.125
21073,900.0,300.0,1.0,0.1,10.0,0.05,106.0,0.24613942,9729.0,405.375
21074,900.0,300.0,1.0,0.1,10.0,0.1,104.0,0.24149528,8418.0,350.75
21075,900.0,300.0,1.0,0.1,11.0,0.01,118.0,0.27400426,10165.0,423.5416666666667
21076,900.0,300.0,1.0,0.1,11.0,0.05,117.0,0.27168219,9124.0,380.1666666666667
21077,900.0,300.0,1.0,0.1,11.0,0.1,109.0,0.25310563,8898.0,370.75
21078,900.0,300.0,1.0,0.1,12.0,0.01,122.0,0.28329254,9563.0,398.4583333333333
21079,900.0,300.0,1.0,0.1,12.0,0.05,117.0,0.27168219,9586.0,399.4166666666667
21080,900.0,300.0,1.0,0.1,12.0,0.1,103.0,0.23917321,9213.0,383.875
21081,900.0,300.0,1.0,0.1,13.0,0.01,117.0,0.27168219,10046.0,418.5833333333333
21082,900.0,300.0,1.0,0.1,13.0,0.05,109.0,0.25310563,10386.0,432.75
21083,900.0,300.0,1.0,0.1,13.0,0.1,112.0,0.26007184,9454.0,393.9166666666667
21084,900.0,300.0,1.0,0.1,14.0,0.01,120.0,0.2786484,9652.0,402.1666666666667
21085,900.0,300.0,1.0,0.1,14.0,0.05,124.0,0.28793668,9624.0,401.0
21086,900.0,300.0,1.0,0.1,14.0,0.1,115.0,0.26703805,9824.0,409.3333333333333
21087,900.0,300.0,1.0,0.1,15.0,0.01,121.0,0.28097047,9373.0,390.5416666666667
21088,900.0,300.0,1.0,0.1,15.0,0.05,115.0,0.26703805,10047.0,418.625
21089,900.0,300.0,1.0,0.1,15.0,0.1,113.0,0.26239391,10431.0,434.625
21090,900.0,300.0,1.0,0.1,16.0,0.01,117.0,0.27168219,10254.0,427.25
21091,900.0,300.0,1.0,0.1,16.0,0.05,122.0,0.28329254,9866.0,411.0833333333333
21092,900.0,300.0,1.0,0.1,16.0,0.1,118.0,0.27400426,9905.0,412.7083333333333
21093,900.0,300.0,1.0,0.1,17.0,0.01,125.0,0.29025875,10107.0,421.125
21094,900.0,300.0,1.0,0.1,17.0,0.05,117.0,0.27168219,10128.0,422.0
21095,900.0,300.0,1.0,0.1,17.0,0.1,116.0,0.26936012,10214.0,425.5833333333333
21096,900.0,350.0,1.0,0.01,10.0,0.01,1040.0,2.4149528,87033.0,3626.375
21097,900.0,350.0,1.0,0.01,10.0,0.05,687.0,1.59526209,57558.0,2398.25
21098,900.0,350.0,1.0,0.01,10.0,0.1,485.0,1.12620395,38709.0,1612.875
21099,900.0,350.0,1.0,0.01,11.0,0.01,1090.0,2.5310563,88375.0,3682.2916666666665
21100,900.0,350.0,1.0,0.01,11.0,0.05,744.0,1.72762008,62439.0,2601.625
21101,900.0,350.0,1.0,0.01,11.0,0.1,542.0,1.25856194,44559.0,1856.625
21102,900.0,350.0,1.0,0.01,12.0,0.01,1101.0,2.55659907,91637.0,3818.2083333333335
21103,900.0,350.0,1.0,0.01,12.0,0.05,823.0,1.91106361,67565.0,2815.2083333333335
21104,900.0,350.0,1.0,0.01,12.0,0.1,626.0,1.45361582,52246.0,2176.9166666666665
21105,900.0,350.0,1.0,0.01,13.0,0.01,1118.0,2.59607426,95611.0,3983.7916666666665
21106,900.0,350.0,1.0,0.01,13.0,0.05,905.0,2.10147335,73790.0,3074.5833333333335
21107,900.0,350.0,1.0,0.01,13.0,0.1,720.0,1.6718904,62350.0,2597.9166666666665
21108,900.0,350.0,1.0,0.01,14.0,0.01,1148.0,2.66573636,95307.0,3971.125
21109,900.0,350.0,1.0,0.01,14.0,0.05,1009.0,2.34296863,83336.0,3472.3333333333335
21110,900.0,350.0,1.0,0.01,14.0,0.1,862.0,2.00162434,74246.0,3093.5833333333335
21111,900.0,350.0,1.0,0.01,15.0,0.01,1167.0,2.70985569,101397.0,4224.875
21112,900.0,350.0,1.0,0.01,15.0,0.05,1114.0,2.58678598,94516.0,3938.1666666666665
21113,900.0,350.0,1.0,0.01,15.0,0.1,1048.0,2.43352936,87484.0,3645.1666666666665
21114,900.0,350.0,1.0,0.01,16.0,0.01,1200.0,2.786484,100393.0,4183.041666666667
21115,900.0,350.0,1.0,0.01,16.0,0.05,1194.0,2.77255158,98541.0,4105.875
21116,900.0,350.0,1.0,0.01,16.0,0.1,1170.0,2.7168219,96640.0,4026.6666666666665
21117,900.0,350.0,1.0,0.01,17.0,0.01,1193.0,2.77022951,101201.0,4216.708333333333
21118,900.0,350.0,1.0,0.01,17.0,0.05,1216.0,2.82363712,98668.0,4111.166666666667
21119,900.0,350.0,1.0,0.01,17.0,0.1,1198.0,2.78183986,101702.0,4237.583333333333
21120,900.0,350.0,1.0,0.05,10.0,0.01,229.0,0.53175403,20033.0,834.7083333333334
21121,900.0,350.0,1.0,0.05,10.0,0.05,207.0,0.48066849,18544.0,772.6666666666666
21122,900.0,350.0,1.0,0.05,10.0,0.1,184.0,0.42726088,15412.0,642.1666666666666
21123,900.0,350.0,1.0,0.05,11.0,0.01,237.0,0.55033059,19400.0,808.3333333333334
21124,900.0,350.0,1.0,0.05,11.0,0.05,209.0,0.48531263,18719.0,779.9583333333334
21125,900.0,350.0,1.0,0.05,11.0,0.1,195.0,0.45280365,15930.0,663.75
21126,900.0,350.0,1.0,0.05,12.0,0.01,232.0,0.53872024,19561.0,815.0416666666666
21127,900.0,350.0,1.0,0.05,12.0,0.05,225.0,0.52246575,17430.0,726.25
21128,900.0,350.0,1.0,0.05,12.0,0.1,197.0,0.45744779,17266.0,719.4166666666666
21129,900.0,350.0,1.0,0.05,13.0,0.01,238.0,0.55265266,19770.0,823.75
21130,900.0,350.0,1.0,0.05,13.0,0.05,225.0,0.52246575,18714.0,779.75
21131,900.0,350.0,1.0,0.05,13.0,0.1,210.0,0.4876347,17861.0,744.2083333333334
21132,900.0,350.0,1.0,0.05,14.0,0.01,250.0,0.5805175,19849.0,827.0416666666666
21133,900.0,350.0,1.0,0.05,14.0,0.05,229.0,0.53175403,19018.0,792.4166666666666
21134,900.0,350.0,1.0,0.05,14.0,0.1,225.0,0.52246575,17862.0,744.25
21135,900.0,350.0,1.0,0.05,15.0,0.01,237.0,0.55033059,19911.0,829.625
21136,900.0,350.0,1.0,0.05,15.0,0.05,236.0,0.54800852,19739.0,822.4583333333334
21137,900.0,350.0,1.0,0.05,15.0,0.1,228.0,0.52943196,19780.0,824.1666666666666
21138,900.0,350.0,1.0,0.05,16.0,0.01,238.0,0.55265266,20798.0,866.5833333333334
21139,900.0,350.0,1.0,0.05,16.0,0.05,235.0,0.54568645,20217.0,842.375
21140,900.0,350.0,1.0,0.05,16.0,0.1,241.0,0.55961887,19835.0,826.4583333333334
21141,900.0,350.0,1.0,0.05,17.0,0.01,242.0,0.56194094,20314.0,846.4166666666666
21142,900.0,350.0,1.0,0.05,17.0,0.05,239.0,0.55497473,19839.0,826.625
21143,900.0,350.0,1.0,0.05,17.0,0.1,240.0,0.5572968,19878.0,828.25
21144,900.0,350.0,1.0,0.1,10.0,0.01,120.0,0.2786484,10173.0,423.875
21145,900.0,350.0,1.0,0.1,10.0,0.05,115.0,0.26703805,9302.0,387.5833333333333
21146,900.0,350.0,1.0,0.1,10.0,0.1,103.0,0.23917321,9254.0,385.5833333333333
21147,900.0,350.0,1.0,0.1,11.0,0.01,122.0,0.28329254,10381.0,432.5416666666667
21148,900.0,350.0,1.0,0.1,11.0,0.05,114.0,0.26471598,9467.0,394.4583333333333
21149,900.0,350.0,1.0,0.1,11.0,0.1,105.0,0.24381735,9109.0,379.5416666666667
21150,900.0,350.0,1.0,0.1,12.0,0.01,120.0,0.2786484,9832.0,409.6666666666667
21151,900.0,350.0,1.0,0.1,12.0,0.05,117.0,0.27168219,9087.0,378.625
21152,900.0,350.0,1.0,0.1,12.0,0.1,108.0,0.25078356,9378.0,390.75
21153,900.0,350.0,1.0,0.1,13.0,0.01,120.0,0.2786484,9789.0,407.875
21154,900.0,350.0,1.0,0.1,13.0,0.05,113.0,0.26239391,9979.0,415.7916666666667
21155,900.0,350.0,1.0,0.1,13.0,0.1,112.0,0.26007184,9669.0,402.875
21156,900.0,350.0,1.0,0.1,14.0,0.01,126.0,0.29258082,9501.0,395.875
21157,900.0,350.0,1.0,0.1,14.0,0.05,120.0,0.2786484,9582.0,399.25
21158,900.0,350.0,1.0,0.1,14.0,0.1,111.0,0.25774977,9532.0,397.1666666666667
21159,900.0,350.0,1.0,0.1,15.0,0.01,119.0,0.27632633,10128.0,422.0
21160,900.0,350.0,1.0,0.1,15.0,0.05,118.0,0.27400426,10005.0,416.875
21161,900.0,350.0,1.0,0.1,15.0,0.1,118.0,0.27400426,9812.0,408.8333333333333
21162,900.0,350.0,1.0,0.1,16.0,0.01,122.0,0.28329254,10274.0,428.0833333333333
21163,900.0,350.0,1.0,0.1,16.0,0.05,126.0,0.29258082,9770.0,407.0833333333333
21164,900.0,350.0,1.0,0.1,16.0,0.1,120.0,0.2786484,9744.0,406.0
21165,900.0,350.0,1.0,0.1,17.0,0.01,120.0,0.2786484,9971.0,415.4583333333333
21166,900.0,350.0,1.0,0.1,17.0,0.05,119.0,0.27632633,9358.0,389.9166666666667
21167,900.0,350.0,1.0,0.1,17.0,0.1,119.0,0.27632633,9803.0,408.4583333333333
21168,900.0,400.0,1.0,0.01,10.0,0.01,1057.0,2.45442799,88327.0,3680.2916666666665
21169,900.0,400.0,1.0,0.01,10.0,0.05,694.0,1.61151658,56402.0,2350.0833333333335
21170,900.0,400.0,1.0,0.01,10.0,0.1,485.0,1.12620395,40371.0,1682.125
21171,900.0,400.0,1.0,0.01,11.0,0.01,1087.0,2.52409009,88536.0,3689.0
21172,900.0,400.0,1.0,0.01,11.0,0.05,754.0,1.75084078,62880.0,2620.0
21173,900.0,400.0,1.0,0.01,11.0,0.1,544.0,1.26320608,45365.0,1890.2083333333333
21174,900.0,400.0,1.0,0.01,12.0,0.01,1094.0,2.54034458,92709.0,3862.875
21175,900.0,400.0,1.0,0.01,12.0,0.05,824.0,1.91338568,68993.0,2874.7083333333335
21176,900.0,400.0,1.0,0.01,12.0,0.1,617.0,1.43271719,53412.0,2225.5
21177,900.0,400.0,1.0,0.01,13.0,0.01,1126.0,2.61465082,95223.0,3967.625
21178,900.0,400.0,1.0,0.01,13.0,0.05,915.0,2.12469405,74820.0,3117.5
21179,900.0,400.0,1.0,0.01,13.0,0.1,733.0,1.70207731,60660.0,2527.5
21180,900.0,400.0,1.0,0.01,14.0,0.01,1172.0,2.72146604,96349.0,4014.5416666666665
21181,900.0,400.0,1.0,0.01,14.0,0.05,1013.0,2.35225691,84456.0,3519.0
21182,900.0,400.0,1.0,0.01,14.0,0.1,866.0,2.01091262,72632.0,3026.3333333333335
21183,900.0,400.0,1.0,0.01,15.0,0.01,1189.0,2.76094123,100762.0,4198.416666666667
21184,900.0,400.0,1.0,0.01,15.0,0.05,1141.0,2.64948187,94291.0,3928.7916666666665
21185,900.0,400.0,1.0,0.01,15.0,0.1,1055.0,2.44978385,87830.0,3659.5833333333335
21186,900.0,400.0,1.0,0.01,16.0,0.01,1213.0,2.81667091,98910.0,4121.25
21187,900.0,400.0,1.0,0.01,16.0,0.05,1184.0,2.74933088,99960.0,4165.0
21188,900.0,400.0,1.0,0.01,16.0,0.1,1174.0,2.72611018,99634.0,4151.416666666667
21189,900.0,400.0,1.0,0.01,17.0,0.01,1200.0,2.786484,101087.0,4211.958333333333
21190,900.0,400.0,1.0,0.01,17.0,0.05,1197.0,2.77951779,100983.0,4207.625
21191,900.0,400.0,1.0,0.01,17.0,0.1,1204.0,2.79577228,101234.0,4218.083333333333
21192,900.0,400.0,1.0,0.05,10.0,0.01,238.0,0.55265266,19044.0,793.5
21193,900.0,400.0,1.0,0.05,10.0,0.05,215.0,0.49924505,16773.0,698.875
21194,900.0,400.0,1.0,0.05,10.0,0.1,186.0,0.43190502,15349.0,639.5416666666666
21195,900.0,400.0,1.0,0.05,11.0,0.01,243.0,0.56426301,19117.0,796.5416666666666
21196,900.0,400.0,1.0,0.05,11.0,0.05,213.0,0.49460091,18870.0,786.25
