,B_VALUE,C_VALUE,BETA1,BETA2,BETA3,BETA4,transactions,ETH,hours,days
0,5,5,1,0.01,0.01,0.01,1602,3.71995614,1602,66.75
1,5,5,1,0.01,0.01,0.1,1602,3.71995614,1602,66.75
2,5,5,1,0.01,0.1,0.01,1602,3.71995614,1602,66.75
3,5,5,1,0.01,0.1,0.1,1602,3.71995614,1602,66.75
4,5,5,1,0.1,0.01,0.01,1602,3.71995614,1602,66.75
5,5,5,1,0.1,0.01,0.1,1602,3.71995614,1602,66.75
6,5,5,1,0.1,0.1,0.01,1602,3.71995614,1602,66.75
7,5,5,1,0.1,0.1,0.1,1602,3.71995614,1602,66.75
8,5,10,1,0.01,0.01,0.01,2058,4.77882006,2058,85.75
9,5,10,1,0.01,0.01,0.1,2058,4.77882006,2058,85.75
10,5,10,1,0.01,0.1,0.01,2058,4.77882006,2058,85.75
11,5,10,1,0.01,0.1,0.1,2058,4.77882006,2058,85.75
12,5,10,1,0.1,0.01,0.01,2058,4.77882006,2058,85.75
13,5,10,1,0.1,0.01,0.1,2058,4.77882006,2058,85.75
14,5,10,1,0.1,0.1,0.01,2058,4.77882006,2058,85.75
15,5,10,1,0.1,0.1,0.1,2058,4.77882006,2058,85.75
16,5,15,1,0.01,0.01,0.01,2408,5.59154456,2408,100.3333333
17,5,15,1,0.01,0.01,0.1,2408,5.59154456,2408,100.3333333
18,5,15,1,0.01,0.1,0.01,2408,5.59154456,2408,100.3333333
19,5,15,1,0.01,0.1,0.1,2408,5.59154456,2408,100.3333333
20,5,15,1,0.1,0.01,0.01,2408,5.59154456,2408,100.3333333
21,5,15,1,0.1,0.01,0.1,2408,5.59154456,2408,100.3333333
22,5,15,1,0.1,0.1,0.01,2408,5.59154456,2408,100.3333333
23,5,15,1,0.1,0.1,0.1,2408,5.59154456,2408,100.3333333
24,5,20,1,0.01,0.01,0.01,2703,6.27655521,2703,112.625
25,5,20,1,0.01,0.01,0.1,2703,6.27655521,2703,112.625
26,5,20,1,0.01,0.1,0.01,2703,6.27655521,2703,112.625
27,5,20,1,0.01,0.1,0.1,2703,6.27655521,2703,112.625
28,5,20,1,0.1,0.01,0.01,2703,6.27655521,2703,112.625
29,5,20,1,0.1,0.01,0.1,2703,6.27655521,2703,112.625
30,5,20,1,0.1,0.1,0.01,2703,6.27655521,2703,112.625
31,5,20,1,0.1,0.1,0.1,2703,6.27655521,2703,112.625
32,5,25,1,0.01,0.01,0.01,2963,6.88029341,2963,123.4583333
33,5,25,1,0.01,0.01,0.1,2963,6.88029341,2963,123.4583333
34,5,25,1,0.01,0.1,0.01,2963,6.88029341,2963,123.4583333
35,5,25,1,0.01,0.1,0.1,2963,6.88029341,2963,123.4583333
36,5,25,1,0.1,0.01,0.01,2963,6.88029341,2963,123.4583333
37,5,25,1,0.1,0.01,0.1,2963,6.88029341,2963,123.4583333
38,5,25,1,0.1,0.1,0.01,2963,6.88029341,2963,123.4583333
39,5,25,1,0.1,0.1,0.1,2963,6.88029341,2963,123.4583333
40,5,30,1,0.01,0.01,0.01,3198,7.42597986,3198,133.25
41,5,30,1,0.01,0.01,0.1,3198,7.42597986,3198,133.25
42,5,30,1,0.01,0.1,0.01,3198,7.42597986,3198,133.25
43,5,30,1,0.01,0.1,0.1,3198,7.42597986,3198,133.25
44,5,30,1,0.1,0.01,0.01,3198,7.42597986,3198,133.25
45,5,30,1,0.1,0.01,0.1,3198,7.42597986,3198,133.25
46,5,30,1,0.1,0.1,0.01,3198,7.42597986,3198,133.25
47,5,30,1,0.1,0.1,0.1,3198,7.42597986,3198,133.25
48,5,35,1,0.01,0.01,0.01,3414,7.92754698,3414,142.25
49,5,35,1,0.01,0.01,0.1,3414,7.92754698,3414,142.25
50,5,35,1,0.01,0.1,0.01,3414,7.92754698,3414,142.25
51,5,35,1,0.01,0.1,0.1,3414,7.92754698,3414,142.25
52,5,35,1,0.1,0.01,0.01,3414,7.92754698,3414,142.25
53,5,35,1,0.1,0.01,0.1,3414,7.92754698,3414,142.25
54,5,35,1,0.1,0.1,0.01,3414,7.92754698,3414,142.25
55,5,35,1,0.1,0.1,0.1,3414,7.92754698,3414,142.25
56,5,40,1,0.01,0.01,0.01,3615,8.39428305,3615,150.625
57,5,40,1,0.01,0.01,0.1,3615,8.39428305,3615,150.625
58,5,40,1,0.01,0.1,0.01,3615,8.39428305,3615,150.625
59,5,40,1,0.01,0.1,0.1,3615,8.39428305,3615,150.625
60,5,40,1,0.1,0.01,0.01,3615,8.39428305,3615,150.625
61,5,40,1,0.1,0.01,0.1,3615,8.39428305,3615,150.625
62,5,40,1,0.1,0.1,0.01,3615,8.39428305,3615,150.625
63,5,40,1,0.1,0.1,0.1,3615,8.39428305,3615,150.625
64,5,45,1,0.01,0.01,0.01,3804,8.83315428,3804,158.5
65,5,45,1,0.01,0.01,0.1,3804,8.83315428,3804,158.5
66,5,45,1,0.01,0.1,0.01,3804,8.83315428,3804,158.5
67,5,45,1,0.01,0.1,0.1,3804,8.83315428,3804,158.5
68,5,45,1,0.1,0.01,0.01,3804,8.83315428,3804,158.5
69,5,45,1,0.1,0.01,0.1,3804,8.83315428,3804,158.5
70,5,45,1,0.1,0.1,0.01,3804,8.83315428,3804,158.5
71,5,45,1,0.1,0.1,0.1,3804,8.83315428,3804,158.5
72,5,50,1,0.01,0.01,0.01,3983,9.24880481,3983,165.9583333
73,5,50,1,0.01,0.01,0.1,3983,9.24880481,3983,165.9583333
74,5,50,1,0.01,0.1,0.01,3983,9.24880481,3983,165.9583333
75,5,50,1,0.01,0.1,0.1,3983,9.24880481,3983,165.9583333
76,5,50,1,0.1,0.01,0.01,3983,9.24880481,3983,165.9583333
77,5,50,1,0.1,0.01,0.1,3983,9.24880481,3983,165.9583333
78,5,50,1,0.1,0.1,0.01,3983,9.24880481,3983,165.9583333
79,5,50,1,0.1,0.1,0.1,3983,9.24880481,3983,165.9583333
80,5,55,1,0.01,0.01,0.01,4153,9.64355671,4153,173.0416667
81,5,55,1,0.01,0.01,0.1,4153,9.64355671,4153,173.0416667
82,5,55,1,0.01,0.1,0.01,4153,9.64355671,4153,173.0416667
83,5,55,1,0.01,0.1,0.1,4153,9.64355671,4153,173.0416667
84,5,55,1,0.1,0.01,0.01,4153,9.64355671,4153,173.0416667
85,5,55,1,0.1,0.01,0.1,4153,9.64355671,4153,173.0416667
86,5,55,1,0.1,0.1,0.01,4153,9.64355671,4153,173.0416667
87,5,55,1,0.1,0.1,0.1,4153,9.64355671,4153,173.0416667
88,5,60,1,0.01,0.01,0.01,4315,10.01973205,4315,179.7916667
89,5,60,1,0.01,0.01,0.1,4315,10.01973205,4315,179.7916667
90,5,60,1,0.01,0.1,0.01,4315,10.01973205,4315,179.7916667
91,5,60,1,0.01,0.1,0.1,4315,10.01973205,4315,179.7916667
92,5,60,1,0.1,0.01,0.01,4315,10.01973205,4315,179.7916667
93,5,60,1,0.1,0.01,0.1,4315,10.01973205,4315,179.7916667
94,5,60,1,0.1,0.1,0.01,4315,10.01973205,4315,179.7916667
95,5,60,1,0.1,0.1,0.1,4315,10.01973205,4315,179.7916667
96,5,65,1,0.01,0.01,0.01,4471,10.38197497,4471,186.2916667
97,5,65,1,0.01,0.01,0.1,4471,10.38197497,4471,186.2916667
98,5,65,1,0.01,0.1,0.01,4471,10.38197497,4471,186.2916667
99,5,65,1,0.01,0.1,0.1,4471,10.38197497,4471,186.2916667
100,5,65,1,0.1,0.01,0.01,4471,10.38197497,4471,186.2916667
101,5,65,1,0.1,0.01,0.1,4471,10.38197497,4471,186.2916667
102,5,65,1,0.1,0.1,0.01,4471,10.38197497,4471,186.2916667
103,5,65,1,0.1,0.1,0.1,4471,10.38197497,4471,186.2916667
104,5,70,1,0.01,0.01,0.01,4621,10.73028547,4621,192.5416667
105,5,70,1,0.01,0.01,0.1,4621,10.73028547,4621,192.5416667
106,5,70,1,0.01,0.1,0.01,4621,10.73028547,4621,192.5416667
107,5,70,1,0.01,0.1,0.1,4621,10.73028547,4621,192.5416667
108,5,70,1,0.1,0.01,0.01,4621,10.73028547,4621,192.5416667
109,5,70,1,0.1,0.01,0.1,4621,10.73028547,4621,192.5416667
110,5,70,1,0.1,0.1,0.01,4621,10.73028547,4621,192.5416667
111,5,70,1,0.1,0.1,0.1,4621,10.73028547,4621,192.5416667
112,5,75,1,0.01,0.01,0.01,4765,11.06466355,4765,198.5416667
113,5,75,1,0.01,0.01,0.1,4765,11.06466355,4765,198.5416667
114,5,75,1,0.01,0.1,0.01,4765,11.06466355,4765,198.5416667
115,5,75,1,0.01,0.1,0.1,4765,11.06466355,4765,198.5416667
116,5,75,1,0.1,0.01,0.01,4765,11.06466355,4765,198.5416667
117,5,75,1,0.1,0.01,0.1,4765,11.06466355,4765,198.5416667
118,5,75,1,0.1,0.1,0.01,4765,11.06466355,4765,198.5416667
119,5,75,1,0.1,0.1,0.1,4765,11.06466355,4765,198.5416667
120,5,80,1,0.01,0.01,0.01,4905,11.38975335,4905,204.375
121,5,80,1,0.01,0.01,0.1,4905,11.38975335,4905,204.375
122,5,80,1,0.01,0.1,0.01,4905,11.38975335,4905,204.375
123,5,80,1,0.01,0.1,0.1,4905,11.38975335,4905,204.375
124,5,80,1,0.1,0.01,0.01,4905,11.38975335,4905,204.375
125,5,80,1,0.1,0.01,0.1,4905,11.38975335,4905,204.375
126,5,80,1,0.1,0.1,0.01,4905,11.38975335,4905,204.375
127,5,80,1,0.1,0.1,0.1,4905,11.38975335,4905,204.375
128,5,85,1,0.01,0.01,0.01,5041,11.70555487,5041,210.0416667
129,5,85,1,0.01,0.01,0.1,5041,11.70555487,5041,210.0416667
130,5,85,1,0.01,0.1,0.01,5041,11.70555487,5041,210.0416667
131,5,85,1,0.01,0.1,0.1,5041,11.70555487,5041,210.0416667
132,5,85,1,0.1,0.01,0.01,5041,11.70555487,5041,210.0416667
133,5,85,1,0.1,0.01,0.1,5041,11.70555487,5041,210.0416667
134,5,85,1,0.1,0.1,0.01,5041,11.70555487,5041,210.0416667
135,5,85,1,0.1,0.1,0.1,5041,11.70555487,5041,210.0416667
136,5,90,1,0.01,0.01,0.01,5172,12.00974604,5172,215.5
137,5,90,1,0.01,0.01,0.1,5172,12.00974604,5172,215.5
138,5,90,1,0.01,0.1,0.01,5172,12.00974604,5172,215.5
139,5,90,1,0.01,0.1,0.1,5172,12.00974604,5172,215.5
140,5,90,1,0.1,0.01,0.01,5172,12.00974604,5172,215.5
141,5,90,1,0.1,0.01,0.1,5172,12.00974604,5172,215.5
142,5,90,1,0.1,0.1,0.01,5172,12.00974604,5172,215.5
143,5,90,1,0.1,0.1,0.1,5172,12.00974604,5172,215.5
144,5,95,1,0.01,0.01,0.01,5300,12.306971,5300,220.8333333
145,5,95,1,0.01,0.01,0.1,5300,12.306971,5300,220.8333333
146,5,95,1,0.01,0.1,0.01,5300,12.306971,5300,220.8333333
147,5,95,1,0.01,0.1,0.1,5300,12.306971,5300,220.8333333
148,5,95,1,0.1,0.01,0.01,5300,12.306971,5300,220.8333333
149,5,95,1,0.1,0.01,0.1,5300,12.306971,5300,220.8333333
150,5,95,1,0.1,0.1,0.01,5300,12.306971,5300,220.8333333
151,5,95,1,0.1,0.1,0.1,5300,12.306971,5300,220.8333333
152,10,5,1,0.01,0.01,0.01,2102,4.88099114,2102,87.58333333
153,10,5,1,0.01,0.01,0.1,2102,4.88099114,2102,87.58333333
154,10,5,1,0.01,0.1,0.01,2102,4.88099114,2102,87.58333333
155,10,5,1,0.01,0.1,0.1,2102,4.88099114,2102,87.58333333
156,10,5,1,0.1,0.01,0.01,2102,4.88099114,2102,87.58333333
157,10,5,1,0.1,0.01,0.1,2102,4.88099114,2102,87.58333333
158,10,5,1,0.1,0.1,0.01,2102,4.88099114,2102,87.58333333
159,10,5,1,0.1,0.1,0.1,2102,4.88099114,2102,87.58333333
160,10,10,1,0.01,0.01,0.01,2558,5.93985506,2558,106.5833333
161,10,10,1,0.01,0.01,0.1,2558,5.93985506,2558,106.5833333
162,10,10,1,0.01,0.1,0.01,2558,5.93985506,2558,106.5833333
163,10,10,1,0.01,0.1,0.1,2558,5.93985506,2558,106.5833333
164,10,10,1,0.1,0.01,0.01,2558,5.93985506,2558,106.5833333
165,10,10,1,0.1,0.01,0.1,2558,5.93985506,2558,106.5833333
166,10,10,1,0.1,0.1,0.01,2558,5.93985506,2558,106.5833333
167,10,10,1,0.1,0.1,0.1,2558,5.93985506,2558,106.5833333
168,10,15,1,0.01,0.01,0.01,2908,6.75257956,2908,121.1666667
169,10,15,1,0.01,0.01,0.1,2908,6.75257956,2908,121.1666667
170,10,15,1,0.01,0.1,0.01,2908,6.75257956,2908,121.1666667
171,10,15,1,0.01,0.1,0.1,2908,6.75257956,2908,121.1666667
172,10,15,1,0.1,0.01,0.01,2908,6.75257956,2908,121.1666667
173,10,15,1,0.1,0.01,0.1,2908,6.75257956,2908,121.1666667
174,10,15,1,0.1,0.1,0.01,2908,6.75257956,2908,121.1666667
175,10,15,1,0.1,0.1,0.1,2908,6.75257956,2908,121.1666667
176,10,20,1,0.01,0.01,0.01,3203,7.43759021,3203,133.4583333
177,10,20,1,0.01,0.01,0.1,3203,7.43759021,3203,133.4583333
178,10,20,1,0.01,0.1,0.01,3203,7.43759021,3203,133.4583333
179,10,20,1,0.01,0.1,0.1,3203,7.43759021,3203,133.4583333
180,10,20,1,0.1,0.01,0.01,3203,7.43759021,3203,133.4583333
181,10,20,1,0.1,0.01,0.1,3203,7.43759021,3203,133.4583333
182,10,20,1,0.1,0.1,0.01,3203,7.43759021,3203,133.4583333
183,10,20,1,0.1,0.1,0.1,3203,7.43759021,3203,133.4583333
184,10,25,1,0.01,0.01,0.01,3463,8.04132841,3463,144.2916667
185,10,25,1,0.01,0.01,0.1,3463,8.04132841,3463,144.2916667
186,10,25,1,0.01,0.1,0.01,3463,8.04132841,3463,144.2916667
187,10,25,1,0.01,0.1,0.1,3463,8.04132841,3463,144.2916667
188,10,25,1,0.1,0.01,0.01,3463,8.04132841,3463,144.2916667
189,10,25,1,0.1,0.01,0.1,3463,8.04132841,3463,144.2916667
190,10,25,1,0.1,0.1,0.01,3463,8.04132841,3463,144.2916667
191,10,25,1,0.1,0.1,0.1,3463,8.04132841,3463,144.2916667
192,10,30,1,0.01,0.01,0.01,3698,8.58701486,3698,154.0833333
193,10,30,1,0.01,0.01,0.1,3698,8.58701486,3698,154.0833333
194,10,30,1,0.01,0.1,0.01,3698,8.58701486,3698,154.0833333
195,10,30,1,0.01,0.1,0.1,3698,8.58701486,3698,154.0833333
196,10,30,1,0.1,0.01,0.01,3698,8.58701486,3698,154.0833333
197,10,30,1,0.1,0.01,0.1,3698,8.58701486,3698,154.0833333
198,10,30,1,0.1,0.1,0.01,3698,8.58701486,3698,154.0833333
199,10,30,1,0.1,0.1,0.1,3698,8.58701486,3698,154.0833333
200,10,35,1,0.01,0.01,0.01,3914,9.08858198,3914,163.0833333
201,10,35,1,0.01,0.01,0.1,3914,9.08858198,3914,163.0833333
202,10,35,1,0.01,0.1,0.01,3914,9.08858198,3914,163.0833333
203,10,35,1,0.01,0.1,0.1,3914,9.08858198,3914,163.0833333
204,10,35,1,0.1,0.01,0.01,3914,9.08858198,3914,163.0833333
205,10,35,1,0.1,0.01,0.1,3914,9.08858198,3914,163.0833333
206,10,35,1,0.1,0.1,0.01,3914,9.08858198,3914,163.0833333
207,10,35,1,0.1,0.1,0.1,3914,9.08858198,3914,163.0833333
208,10,40,1,0.01,0.01,0.01,4115,9.55531805,4115,171.4583333
209,10,40,1,0.01,0.01,0.1,4115,9.55531805,4115,171.4583333
210,10,40,1,0.01,0.1,0.01,4115,9.55531805,4115,171.4583333
211,10,40,1,0.01,0.1,0.1,4115,9.55531805,4115,171.4583333
212,10,40,1,0.1,0.01,0.01,4115,9.55531805,4115,171.4583333
213,10,40,1,0.1,0.01,0.1,4115,9.55531805,4115,171.4583333
214,10,40,1,0.1,0.1,0.01,4115,9.55531805,4115,171.4583333
215,10,40,1,0.1,0.1,0.1,4115,9.55531805,4115,171.4583333
216,10,45,1,0.01,0.01,0.01,4304,9.99418928,4304,179.3333333
217,10,45,1,0.01,0.01,0.1,4304,9.99418928,4304,179.3333333
218,10,45,1,0.01,0.1,0.01,4304,9.99418928,4304,179.3333333
219,10,45,1,0.01,0.1,0.1,4304,9.99418928,4304,179.3333333
220,10,45,1,0.1,0.01,0.01,4304,9.99418928,4304,179.3333333
221,10,45,1,0.1,0.01,0.1,4304,9.99418928,4304,179.3333333
222,10,45,1,0.1,0.1,0.01,4304,9.99418928,4304,179.3333333
223,10,45,1,0.1,0.1,0.1,4304,9.99418928,4304,179.3333333
224,10,50,1,0.01,0.01,0.01,4483,10.40983981,4483,186.7916667
225,10,50,1,0.01,0.01,0.1,4483,10.40983981,4483,186.7916667
226,10,50,1,0.01,0.1,0.01,4483,10.40983981,4483,186.7916667
227,10,50,1,0.01,0.1,0.1,4483,10.40983981,4483,186.7916667
228,10,50,1,0.1,0.01,0.01,4483,10.40983981,4483,186.7916667
229,10,50,1,0.1,0.01,0.1,4483,10.40983981,4483,186.7916667
230,10,50,1,0.1,0.1,0.01,4483,10.40983981,4483,186.7916667
231,10,50,1,0.1,0.1,0.1,4483,10.40983981,4483,186.7916667
232,10,55,1,0.01,0.01,0.01,4653,10.80459171,4653,193.875
233,10,55,1,0.01,0.01,0.1,4653,10.80459171,4653,193.875
234,10,55,1,0.01,0.1,0.01,4653,10.80459171,4653,193.875
235,10,55,1,0.01,0.1,0.1,4653,10.80459171,4653,193.875
236,10,55,1,0.1,0.01,0.01,4653,10.80459171,4653,193.875
237,10,55,1,0.1,0.01,0.1,4653,10.80459171,4653,193.875
238,10,55,1,0.1,0.1,0.01,4653,10.80459171,4653,193.875
239,10,55,1,0.1,0.1,0.1,4653,10.80459171,4653,193.875
240,10,60,1,0.01,0.01,0.01,4815,11.18076705,4815,200.625
241,10,60,1,0.01,0.01,0.1,4815,11.18076705,4815,200.625
242,10,60,1,0.01,0.1,0.01,4815,11.18076705,4815,200.625
243,10,60,1,0.01,0.1,0.1,4815,11.18076705,4815,200.625
244,10,60,1,0.1,0.01,0.01,4815,11.18076705,4815,200.625
245,10,60,1,0.1,0.01,0.1,4815,11.18076705,4815,200.625
246,10,60,1,0.1,0.1,0.01,4815,11.18076705,4815,200.625
247,10,60,1,0.1,0.1,0.1,4815,11.18076705,4815,200.625
248,10,65,1,0.01,0.01,0.01,4971,11.54300997,4971,207.125
249,10,65,1,0.01,0.01,0.1,4971,11.54300997,4971,207.125
250,10,65,1,0.01,0.1,0.01,4971,11.54300997,4971,207.125
251,10,65,1,0.01,0.1,0.1,4971,11.54300997,4971,207.125
252,10,65,1,0.1,0.01,0.01,4971,11.54300997,4971,207.125
253,10,65,1,0.1,0.01,0.1,4971,11.54300997,4971,207.125
254,10,65,1,0.1,0.1,0.01,4971,11.54300997,4971,207.125
255,10,65,1,0.1,0.1,0.1,4971,11.54300997,4971,207.125
256,10,70,1,0.01,0.01,0.01,5121,11.89132047,5121,213.375
257,10,70,1,0.01,0.01,0.1,5121,11.89132047,5121,213.375
258,10,70,1,0.01,0.1,0.01,5121,11.89132047,5121,213.375
259,10,70,1,0.01,0.1,0.1,5121,11.89132047,5121,213.375
260,10,70,1,0.1,0.01,0.01,5121,11.89132047,5121,213.375
261,10,70,1,0.1,0.01,0.1,5121,11.89132047,5121,213.375
262,10,70,1,0.1,0.1,0.01,5121,11.89132047,5121,213.375
263,10,70,1,0.1,0.1,0.1,5121,11.89132047,5121,213.375
264,10,75,1,0.01,0.01,0.01,5265,12.22569855,5265,219.375
265,10,75,1,0.01,0.01,0.1,5265,12.22569855,5265,219.375
266,10,75,1,0.01,0.1,0.01,5265,12.22569855,5265,219.375
267,10,75,1,0.01,0.1,0.1,5265,12.22569855,5265,219.375
268,10,75,1,0.1,0.01,0.01,5265,12.22569855,5265,219.375
269,10,75,1,0.1,0.01,0.1,5265,12.22569855,5265,219.375
270,10,75,1,0.1,0.1,0.01,5265,12.22569855,5265,219.375
271,10,75,1,0.1,0.1,0.1,5265,12.22569855,5265,219.375
272,10,80,1,0.01,0.01,0.01,5405,12.55078835,5405,225.2083333
273,10,80,1,0.01,0.01,0.1,5405,12.55078835,5405,225.2083333
274,10,80,1,0.01,0.1,0.01,5405,12.55078835,5405,225.2083333
275,10,80,1,0.01,0.1,0.1,5405,12.55078835,5405,225.2083333
276,10,80,1,0.1,0.01,0.01,5405,12.55078835,5405,225.2083333
277,10,80,1,0.1,0.01,0.1,5405,12.55078835,5405,225.2083333
278,10,80,1,0.1,0.1,0.01,5405,12.55078835,5405,225.2083333
279,10,80,1,0.1,0.1,0.1,5405,12.55078835,5405,225.2083333
280,10,85,1,0.01,0.01,0.01,5541,12.86658987,5541,230.875
281,10,85,1,0.01,0.01,0.1,5541,12.86658987,5541,230.875
282,10,85,1,0.01,0.1,0.01,5541,12.86658987,5541,230.875
283,10,85,1,0.01,0.1,0.1,5541,12.86658987,5541,230.875
284,10,85,1,0.1,0.01,0.01,5541,12.86658987,5541,230.875
285,10,85,1,0.1,0.01,0.1,5541,12.86658987,5541,230.875
286,10,85,1,0.1,0.1,0.01,5541,12.86658987,5541,230.875
287,10,85,1,0.1,0.1,0.1,5541,12.86658987,5541,230.875
288,10,90,1,0.01,0.01,0.01,5672,13.17078104,5672,236.3333333
289,10,90,1,0.01,0.01,0.1,5672,13.17078104,5672,236.3333333
290,10,90,1,0.01,0.1,0.01,5672,13.17078104,5672,236.3333333
291,10,90,1,0.01,0.1,0.1,5672,13.17078104,5672,236.3333333
292,10,90,1,0.1,0.01,0.01,5672,13.17078104,5672,236.3333333
293,10,90,1,0.1,0.01,0.1,5672,13.17078104,5672,236.3333333
294,10,90,1,0.1,0.1,0.01,5672,13.17078104,5672,236.3333333
295,10,90,1,0.1,0.1,0.1,5672,13.17078104,5672,236.3333333
296,10,95,1,0.01,0.01,0.01,5800,13.468006,5800,241.6666667
297,10,95,1,0.01,0.01,0.1,5800,13.468006,5800,241.6666667
298,10,95,1,0.01,0.1,0.01,5800,13.468006,5800,241.6666667
299,10,95,1,0.01,0.1,0.1,5800,13.468006,5800,241.6666667
300,10,95,1,0.1,0.01,0.01,5800,13.468006,5800,241.6666667
301,10,95,1,0.1,0.01,0.1,5800,13.468006,5800,241.6666667
302,10,95,1,0.1,0.1,0.01,5800,13.468006,5800,241.6666667
303,10,95,1,0.1,0.1,0.1,5800,13.468006,5800,241.6666667
304,15,5,1,0.01,0.01,0.01,2602,6.04202614,2602,108.4166667
305,15,5,1,0.01,0.01,0.1,2602,6.04202614,2602,108.4166667
306,15,5,1,0.01,0.1,0.01,2602,6.04202614,2602,108.4166667
307,15,5,1,0.01,0.1,0.1,2602,6.04202614,2602,108.4166667
308,15,5,1,0.1,0.01,0.01,2602,6.04202614,2602,108.4166667
309,15,5,1,0.1,0.01,0.1,2602,6.04202614,2602,108.4166667
310,15,5,1,0.1,0.1,0.01,2602,6.04202614,2602,108.4166667
311,15,5,1,0.1,0.1,0.1,2602,6.04202614,2602,108.4166667
312,15,10,1,0.01,0.01,0.01,3058,7.10089006,3058,127.4166667
313,15,10,1,0.01,0.01,0.1,3058,7.10089006,3058,127.4166667
314,15,10,1,0.01,0.1,0.01,3058,7.10089006,3058,127.4166667
315,15,10,1,0.01,0.1,0.1,3058,7.10089006,3058,127.4166667
316,15,10,1,0.1,0.01,0.01,3058,7.10089006,3058,127.4166667
317,15,10,1,0.1,0.01,0.1,3058,7.10089006,3058,127.4166667
318,15,10,1,0.1,0.1,0.01,3058,7.10089006,3058,127.4166667
319,15,10,1,0.1,0.1,0.1,3058,7.10089006,3058,127.4166667
320,15,15,1,0.01,0.01,0.01,3408,7.91361456,3408,142
321,15,15,1,0.01,0.01,0.1,3408,7.91361456,3408,142
322,15,15,1,0.01,0.1,0.01,3408,7.91361456,3408,142
323,15,15,1,0.01,0.1,0.1,3408,7.91361456,3408,142
324,15,15,1,0.1,0.01,0.01,3408,7.91361456,3408,142
325,15,15,1,0.1,0.01,0.1,3408,7.91361456,3408,142
326,15,15,1,0.1,0.1,0.01,3408,7.91361456,3408,142
327,15,15,1,0.1,0.1,0.1,3408,7.91361456,3408,142
328,15,20,1,0.01,0.01,0.01,3703,8.59862521,3703,154.2916667
329,15,20,1,0.01,0.01,0.1,3703,8.59862521,3703,154.2916667
330,15,20,1,0.01,0.1,0.01,3703,8.59862521,3703,154.2916667
331,15,20,1,0.01,0.1,0.1,3703,8.59862521,3703,154.2916667
332,15,20,1,0.1,0.01,0.01,3703,8.59862521,3703,154.2916667
333,15,20,1,0.1,0.01,0.1,3703,8.59862521,3703,154.2916667
334,15,20,1,0.1,0.1,0.01,3703,8.59862521,3703,154.2916667
335,15,20,1,0.1,0.1,0.1,3703,8.59862521,3703,154.2916667
336,15,25,1,0.01,0.01,0.01,3963,9.20236341,3963,165.125
337,15,25,1,0.01,0.01,0.1,3963,9.20236341,3963,165.125
338,15,25,1,0.01,0.1,0.01,3963,9.20236341,3963,165.125
339,15,25,1,0.01,0.1,0.1,3963,9.20236341,3963,165.125
340,15,25,1,0.1,0.01,0.01,3963,9.20236341,3963,165.125
341,15,25,1,0.1,0.01,0.1,3963,9.20236341,3963,165.125
342,15,25,1,0.1,0.1,0.01,3963,9.20236341,3963,165.125
343,15,25,1,0.1,0.1,0.1,3963,9.20236341,3963,165.125
344,15,30,1,0.01,0.01,0.01,4198,9.74804986,4198,174.9166667
345,15,30,1,0.01,0.01,0.1,4198,9.74804986,4198,174.9166667
346,15,30,1,0.01,0.1,0.01,4198,9.74804986,4198,174.9166667
347,15,30,1,0.01,0.1,0.1,4198,9.74804986,4198,174.9166667
348,15,30,1,0.1,0.01,0.01,4198,9.74804986,4198,174.9166667
349,15,30,1,0.1,0.01,0.1,4198,9.74804986,4198,174.9166667
350,15,30,1,0.1,0.1,0.01,4198,9.74804986,4198,174.9166667
351,15,30,1,0.1,0.1,0.1,4198,9.74804986,4198,174.9166667
352,15,35,1,0.01,0.01,0.01,4414,10.24961698,4414,183.9166667
353,15,35,1,0.01,0.01,0.1,4414,10.24961698,4414,183.9166667
354,15,35,1,0.01,0.1,0.01,4414,10.24961698,4414,183.9166667
355,15,35,1,0.01,0.1,0.1,4414,10.24961698,4414,183.9166667
356,15,35,1,0.1,0.01,0.01,4414,10.24961698,4414,183.9166667
357,15,35,1,0.1,0.01,0.1,4414,10.24961698,4414,183.9166667
358,15,35,1,0.1,0.1,0.01,4414,10.24961698,4414,183.9166667
359,15,35,1,0.1,0.1,0.1,4414,10.24961698,4414,183.9166667
360,15,40,1,0.01,0.01,0.01,4615,10.71635305,4615,192.2916667
361,15,40,1,0.01,0.01,0.1,4615,10.71635305,4615,192.2916667
362,15,40,1,0.01,0.1,0.01,4615,10.71635305,4615,192.2916667
363,15,40,1,0.01,0.1,0.1,4615,10.71635305,4615,192.2916667
364,15,40,1,0.1,0.01,0.01,4615,10.71635305,4615,192.2916667
365,15,40,1,0.1,0.01,0.1,4615,10.71635305,4615,192.2916667
366,15,40,1,0.1,0.1,0.01,4615,10.71635305,4615,192.2916667
367,15,40,1,0.1,0.1,0.1,4615,10.71635305,4615,192.2916667
368,15,45,1,0.01,0.01,0.01,4804,11.15522428,4804,200.1666667
369,15,45,1,0.01,0.01,0.1,4804,11.15522428,4804,200.1666667
370,15,45,1,0.01,0.1,0.01,4804,11.15522428,4804,200.1666667
371,15,45,1,0.01,0.1,0.1,4804,11.15522428,4804,200.1666667
372,15,45,1,0.1,0.01,0.01,4804,11.15522428,4804,200.1666667
373,15,45,1,0.1,0.01,0.1,4804,11.15522428,4804,200.1666667
374,15,45,1,0.1,0.1,0.01,4804,11.15522428,4804,200.1666667
